DepartmentName,Age,LengthService,AbsentHours
Customer Service,34.26,5.88,26.43
Customer Service,53.98,4.68,102.89
Bakery,26.25,4.75,0.00
Customer Service,41.44,4.26,44.41
Customer Service,33.15,2.77,0.00
Customer Service,60.02,4.47,155.89
Customer Service,35.05,5.80,0.00
Customer Service,40.92,4.08,70.18
Dairy,47.92,4.33,54.84
Bakery,56.60,5.67,107.53
Customer Service,39.55,6.30,5.54
Customer Service,42.39,4.17,81.49
Bakery,54.88,3.45,107.83
Customer Service,38.11,2.02,35.01
Bakery,48.18,2.97,106.97
Dairy,59.41,3.82,161.25
Customer Service,34.32,4.68,25.26
Customer Service,44.88,2.13,117.35
Customer Service,32.08,4.78,0.40
Customer Service,49.19,3.07,53.60
Customer Service,46.07,5.78,90.60
Customer Service,34.99,5.55,6.17
Dairy,52.75,4.06,96.46
Customer Service,49.09,5.01,59.84
Customer Service,53.83,3.94,52.52
Bakery,33.91,3.28,0.00
Customer Service,43.63,5.15,112.54
Customer Service,33.07,5.71,12.08
Customer Service,30.51,5.31,0.00
Customer Service,58.00,5.74,130.54
Bakery,42.73,6.19,13.09
Customer Service,39.06,5.96,50.28
Customer Service,54.25,4.10,116.85
Bakery,42.61,5.69,71.97
Customer Service,35.76,3.08,0.00
Customer Service,37.16,4.81,66.47
Customer Service,40.30,4.52,50.22
Customer Service,30.56,5.12,38.40
Customer Service,46.70,3.74,65.50
Bakery,40.30,4.99,23.92
Customer Service,41.74,4.31,19.68
Customer Service,35.81,6.78,53.04
Customer Service,41.29,7.47,59.56
Customer Service,34.85,4.33,11.94
Customer Service,23.50,2.92,0.00
Dairy,37.60,7.24,2.55
Customer Service,48.68,4.97,105.02
Bakery,58.85,2.96,196.11
Bakery,45.97,4.82,65.39
Customer Service,49.97,4.60,77.73
Customer Service,54.27,3.48,163.76
Customer Service,28.93,5.39,0.00
Dairy,41.13,5.78,123.86
Customer Service,40.72,3.95,36.54
Customer Service,51.55,6.11,102.54
Customer Service,36.61,6.27,10.95
Customer Service,45.50,6.19,12.77
Bakery,43.53,5.36,58.02
Customer Service,43.84,2.51,29.79
Customer Service,51.51,5.49,89.28
Customer Service,53.50,2.64,122.88
Customer Service,33.94,6.16,21.87
Customer Service,34.11,3.23,0.00
Customer Service,50.44,3.63,184.17
Customer Service,46.97,6.13,113.99
Bakery,50.99,2.52,122.56
Customer Service,53.44,6.65,54.57
Customer Service,54.71,4.56,98.99
Customer Service,51.26,4.01,154.68
Customer Service,34.50,3.65,30.85
Customer Service,23.25,4.16,0.00
Bakery,48.94,2.37,86.91
Customer Service,46.72,2.96,72.77
Customer Service,46.38,3.96,101.05
Customer Service,26.91,5.34,0.00
Customer Service,48.22,4.09,77.27
Customer Service,42.76,3.95,64.02
Customer Service,44.98,7.22,145.60
Bakery,55.05,3.50,105.63
Bakery,49.97,2.49,79.08
Customer Service,44.93,6.47,64.79
Customer Service,35.51,1.91,0.00
Customer Service,35.57,3.50,0.00
Dairy,39.16,2.31,30.67
Customer Service,19.45,5.29,0.00
Customer Service,53.12,4.48,75.06
Customer Service,50.81,4.79,63.20
Customer Service,52.87,6.11,74.00
Bakery,38.05,4.07,49.19
Bakery,40.89,3.23,9.19
Customer Service,43.98,4.28,64.00
Customer Service,39.67,3.43,42.20
Bakery,36.22,4.46,59.32
Customer Service,47.56,2.89,78.70
Customer Service,33.64,1.99,11.48
Customer Service,22.23,6.42,0.00
Dairy,29.71,4.37,5.28
Customer Service,32.68,4.30,0.00
Customer Service,39.23,5.46,35.36
Dairy,36.10,5.59,13.50
Bakery,53.91,3.00,156.29
Bakery,51.25,5.67,122.65
Bakery,35.51,2.95,1.26
Customer Service,43.60,5.79,53.18
Customer Service,28.90,3.56,0.00
Customer Service,48.30,3.00,82.59
Customer Service,38.38,5.24,47.49
Customer Service,44.26,3.93,46.10
Customer Service,50.44,7.48,128.58
Bakery,37.44,5.33,71.47
Dairy,33.92,7.42,0.00
Dairy,59.17,4.55,119.67
Bakery,63.49,2.49,187.18
Customer Service,36.36,1.78,34.88
Customer Service,37.85,4.57,23.70
Bakery,23.70,5.50,0.00
Customer Service,45.19,6.56,106.79
Customer Service,41.67,7.06,62.50
Customer Service,52.89,5.53,126.48
Dairy,48.39,4.39,112.36
Customer Service,42.11,7.89,54.13
Customer Service,44.79,5.00,19.25
Bakery,42.88,3.84,56.75
Bakery,37.29,5.87,0.00
Bakery,41.69,3.93,61.66
Bakery,49.32,4.15,66.05
Bakery,45.46,3.29,61.02
Customer Service,41.33,5.32,92.56
Dairy,46.94,5.24,55.77
Customer Service,44.85,3.40,53.17
Customer Service,32.63,6.75,25.18
Customer Service,43.66,5.05,27.42
Customer Service,31.82,4.78,45.04
Bakery,28.79,7.22,0.00
Bakery,37.00,3.06,11.15
Dairy,51.99,4.35,155.20
Customer Service,50.90,6.42,55.50
Bakery,37.17,4.41,59.85
Dairy,49.28,3.63,120.88
Customer Service,38.51,3.10,45.56
Customer Service,24.62,2.74,0.00
Customer Service,48.30,3.14,40.84
Customer Service,32.49,6.12,7.64
Customer Service,51.53,5.06,91.45
Dairy,43.49,4.26,77.92
Customer Service,48.59,1.61,44.22
Customer Service,45.16,5.33,49.25
Customer Service,50.40,6.86,134.42
Customer Service,32.91,3.80,0.00
Bakery,47.56,3.34,49.62
Customer Service,49.73,2.64,45.88
Bakery,17.12,5.39,0.00
Customer Service,34.32,5.52,0.00
Customer Service,27.66,4.75,6.59
Dairy,43.12,4.27,73.11
Customer Service,42.63,3.01,68.31
Bakery,35.46,2.51,30.85
Bakery,42.99,2.64,85.51
Customer Service,42.14,7.15,82.72
Dairy,40.26,7.45,45.56
Customer Service,37.12,7.44,64.78
Dairy,36.77,3.59,86.78
Customer Service,16.43,5.45,0.00
Customer Service,55.67,6.81,93.38
Bakery,57.11,2.75,136.82
Customer Service,44.77,5.84,88.50
Customer Service,46.92,4.16,100.50
Dairy,39.35,7.32,44.33
Dairy,48.59,4.48,132.76
Customer Service,40.38,5.31,36.53
Dairy,46.92,3.78,109.12
Customer Service,38.64,4.42,59.18
Dairy,46.63,6.51,115.65
Customer Service,31.71,4.80,0.00
Customer Service,42.76,5.02,21.88
Customer Service,47.78,4.84,109.56
Bakery,52.21,3.90,106.76
Dairy,48.15,5.49,25.06
Bakery,40.79,4.94,35.16
Dairy,32.24,3.41,17.49
Customer Service,51.60,3.10,60.40
Customer Service,56.77,5.55,135.65
Customer Service,39.03,5.47,66.19
Dairy,41.83,3.53,42.18
Customer Service,27.14,2.14,0.00
Dairy,45.04,3.80,99.08
Dairy,64.20,4.37,144.00
Dairy,39.35,3.67,130.92
Dairy,36.72,6.62,42.43
Customer Service,27.94,4.02,6.17
Dairy,30.96,2.53,34.71
Dairy,41.52,7.80,36.56
Dairy,35.89,4.59,54.35
Customer Service,21.83,5.68,0.00
Bakery,41.04,9.54,16.99
Customer Service,42.01,4.37,74.31
Bakery,39.43,4.98,88.22
Dairy,45.11,6.43,104.37
Dairy,25.97,4.74,0.00
Bakery,56.92,4.64,152.89
Bakery,34.56,5.29,20.92
Bakery,31.42,4.21,22.41
Customer Service,27.11,5.19,0.00
Dairy,53.07,7.93,61.40
Dairy,13.29,5.36,0.00
Dairy,49.64,3.92,58.87
Customer Service,33.08,4.37,6.79
Customer Service,46.24,3.59,78.18
Bakery,36.44,3.99,56.19
Dairy,49.61,2.81,101.31
Bakery,41.94,7.19,60.06
Dairy,47.47,7.00,59.17
Customer Service,25.34,6.32,25.91
Dairy,41.91,6.37,45.50
Dairy,53.45,3.00,64.03
Dairy,51.97,3.35,146.86
Customer Service,58.11,4.17,139.85
Customer Service,39.00,5.33,59.08
Dairy,36.31,7.13,44.02
Bakery,24.51,5.57,8.48
Dairy,48.37,4.43,147.50
Customer Service,53.80,6.73,161.19
Bakery,22.12,3.74,0.00
Customer Service,36.89,3.20,27.24
Bakery,52.50,5.15,97.11
Customer Service,36.35,2.52,0.00
Customer Service,23.95,4.55,0.00
Bakery,24.98,3.97,0.00
Dairy,56.10,4.74,135.64
Dairy,35.52,2.67,31.27
Customer Service,33.94,4.48,5.32
Dairy,42.24,0.46,42.63
Customer Service,38.68,8.35,49.86
Bakery,29.36,3.48,0.00
Dairy,51.33,6.74,137.80
Dairy,42.02,7.37,25.78
Dairy,64.89,4.08,195.17
Customer Service,35.92,6.34,84.45
Bakery,42.22,6.76,81.27
Dairy,40.49,6.14,29.99
Bakery,46.00,3.43,100.00
Customer Service,64.45,3.61,216.98
Dairy,33.08,2.36,24.43
Customer Service,47.58,6.16,37.90
Dairy,57.26,3.39,101.51
Customer Service,47.45,6.65,106.22
Bakery,22.16,2.79,0.00
Dairy,51.55,2.71,58.72
Customer Service,46.97,5.25,39.50
Customer Service,26.66,4.04,0.00
Customer Service,33.88,2.75,36.36
Dairy,44.79,7.11,63.69
Dairy,42.34,4.97,66.81
Dairy,65.21,4.64,208.82
Dairy,39.60,5.23,51.22
Customer Service,46.92,3.38,117.15
Customer Service,49.28,1.78,137.70
Customer Service,41.13,0.85,18.02
Customer Service,58.50,5.29,175.00
Customer Service,31.60,1.46,0.00
Customer Service,15.83,4.04,0.00
Customer Service,30.13,6.19,30.97
Customer Service,37.50,4.18,39.30
Customer Service,40.92,3.74,81.75
Dairy,53.63,7.03,132.99
Customer Service,48.77,3.38,122.71
Customer Service,42.80,4.54,102.09
Dairy,46.33,4.74,62.26
Dairy,28.90,5.50,0.00
Dairy,39.68,4.67,59.02
Customer Service,47.54,2.41,91.30
Customer Service,32.50,4.88,0.83
Dairy,43.24,4.14,74.27
Customer Service,59.90,4.98,201.78
Customer Service,43.05,5.06,66.97
Customer Service,43.49,2.98,43.77
Dairy,41.70,2.94,88.79
Customer Service,53.32,3.63,102.87
Customer Service,54.03,6.29,125.63
Dairy,53.49,3.43,138.90
Dairy,28.97,5.28,2.27
Customer Service,54.08,4.15,146.89
Dairy,47.61,5.68,61.96
Dairy,42.58,3.08,50.03
Dairy,42.31,4.73,39.07
Dairy,54.12,1.95,172.43
Bakery,39.54,5.31,37.17
Dairy,66.85,1.79,181.04
Dairy,30.94,5.66,0.00
Customer Service,47.88,6.54,103.62
Dairy,25.29,5.81,0.00
Dairy,38.32,3.99,49.62
Customer Service,57.32,3.45,130.15
Dairy,45.74,5.98,97.59
Dairy,42.92,5.85,70.08
Dairy,40.21,4.59,5.96
Dairy,43.36,6.66,63.94
Dairy,11.97,5.55,0.00
Dairy,56.86,4.86,171.27
Customer Service,45.03,4.33,66.11
Dairy,53.12,6.25,123.88
Customer Service,27.71,4.42,3.72
Dairy,28.80,4.61,2.38
Customer Service,42.38,6.72,41.30
Dairy,42.00,4.26,63.13
Customer Service,43.72,3.32,54.00
Customer Service,29.18,2.83,35.54
Customer Service,29.63,5.81,0.00
Customer Service,28.65,3.67,2.02
Customer Service,28.92,6.19,0.00
Dairy,44.22,4.85,75.57
Customer Service,53.91,6.22,120.73
Customer Service,35.66,3.74,30.69
Dairy,45.88,4.21,76.18
Dairy,51.95,3.11,115.97
Dairy,45.47,3.36,80.87
Dairy,45.65,3.45,88.39
Dairy,32.02,3.22,17.42
Dairy,50.30,4.02,68.51
Customer Service,51.90,3.49,128.92
Dairy,36.56,3.66,48.14
Customer Service,49.53,3.57,123.42
Dairy,33.53,3.39,38.50
Dairy,46.46,5.01,61.77
Dairy,58.55,4.79,168.75
Dairy,40.27,5.60,37.10
Customer Service,49.60,6.26,126.87
Dairy,42.62,5.10,53.07
Dairy,41.98,4.06,45.82
Dairy,41.25,7.74,46.28
Dairy,41.58,6.19,45.58
Customer Service,37.86,3.20,53.36
Dairy,35.32,4.77,7.29
Dairy,58.99,2.88,156.95
Customer Service,61.91,4.42,111.43
Customer Service,45.09,5.36,56.16
Customer Service,45.50,5.37,94.89
Dairy,37.74,5.17,78.34
Customer Service,17.30,3.88,0.00
Dairy,41.74,5.84,62.03
Customer Service,46.12,4.05,74.45
Customer Service,46.58,4.42,70.51
Dairy,52.19,5.00,78.85
Dairy,34.87,3.56,40.78
Customer Service,32.82,4.42,31.39
Customer Service,33.59,4.19,0.00
Dairy,42.11,3.54,46.72
Dairy,38.26,2.41,0.00
Customer Service,49.31,1.96,76.56
Customer Service,48.69,5.03,43.08
Dairy,57.39,4.50,125.57
Customer Service,50.64,4.21,112.00
Customer Service,29.61,5.54,27.33
Dairy,30.51,5.02,0.00
Customer Service,38.21,3.92,22.10
Customer Service,42.97,5.13,73.21
Customer Service,28.26,3.44,0.00
Customer Service,40.95,5.51,15.50
Customer Service,35.92,3.95,50.96
Customer Service,46.83,2.14,148.17
Dairy,34.78,6.13,35.79
Dairy,26.78,2.92,28.81
Customer Service,45.03,5.96,65.67
Customer Service,40.28,2.82,35.45
Dairy,38.13,4.86,0.00
Customer Service,52.36,2.98,97.09
Customer Service,25.63,5.52,0.00
Customer Service,39.73,5.96,46.86
Customer Service,34.53,2.15,0.00
Dairy,29.43,5.87,28.23
Customer Service,38.57,3.63,82.84
Customer Service,45.10,2.66,93.30
Dairy,47.48,4.75,85.59
Dairy,45.42,4.86,52.52
Dairy,44.25,3.93,84.43
Dairy,33.85,5.06,0.00
Dairy,45.54,5.82,21.91
Customer Service,39.35,3.43,58.77
Dairy,38.88,5.52,51.19
Dairy,17.89,3.57,0.00
Customer Service,43.89,4.40,47.38
Dairy,45.65,5.28,71.10
Dairy,52.17,3.07,102.87
Customer Service,31.26,4.25,0.00
Dairy,34.10,3.91,0.00
Dairy,52.87,6.32,127.88
Dairy,57.96,3.24,156.62
Customer Service,43.14,2.87,122.58
Customer Service,21.89,3.99,0.00
Dairy,36.79,5.35,35.80
Dairy,52.60,3.31,87.75
Meats,48.09,3.16,71.58
Customer Service,45.51,4.95,74.12
Dairy,51.36,3.42,118.12
Dairy,42.34,2.65,58.00
Dairy,39.91,5.67,74.08
Customer Service,57.64,6.71,112.02
Dairy,39.84,4.09,71.25
Customer Service,35.67,5.32,34.57
Dairy,47.97,3.16,63.03
Dairy,48.08,5.28,86.36
Dairy,24.97,8.06,3.68
Dairy,45.99,5.32,123.11
Customer Service,40.02,2.26,65.88
Dairy,32.63,6.45,58.97
Customer Service,48.40,5.52,93.19
Customer Service,59.93,4.78,125.57
Dairy,40.79,3.28,41.32
Dairy,36.23,7.89,0.00
Customer Service,46.16,4.42,75.35
Customer Service,58.00,4.25,159.59
Dairy,44.17,6.07,64.33
Dairy,28.64,4.78,0.00
Dairy,48.95,6.64,42.15
Customer Service,63.55,4.24,133.89
Dairy,52.31,5.14,111.56
Customer Service,41.51,3.88,113.10
Dairy,39.68,3.84,53.09
Dairy,49.62,6.37,136.13
Dairy,33.64,6.44,30.53
Customer Service,34.32,6.49,27.42
Dairy,48.66,4.27,43.05
Dairy,50.54,4.64,137.77
Dairy,21.82,4.88,0.00
Customer Service,35.58,5.74,39.82
Dairy,33.81,4.49,0.00
Dairy,36.59,5.94,0.00
Customer Service,45.56,3.84,56.09
Dairy,39.14,4.48,60.37
Dairy,38.02,4.79,53.34
Dairy,57.81,4.80,120.77
Customer Service,42.07,5.44,100.68
Customer Service,22.89,4.85,0.00
Dairy,45.42,3.17,59.96
Dairy,26.37,3.58,0.00
Dairy,37.31,4.95,56.18
Customer Service,46.77,3.41,43.00
Dairy,43.60,2.67,51.21
Dairy,33.69,2.08,0.00
Dairy,49.13,8.21,97.00
Meats,49.12,5.54,58.03
Dairy,54.15,3.42,114.19
Dairy,54.56,6.05,116.61
Dairy,34.49,3.08,31.57
Dairy,49.33,2.57,121.15
Dairy,49.72,4.03,110.64
Dairy,47.40,3.92,60.10
Dairy,15.77,6.23,0.00
Dairy,52.12,4.83,89.22
Dairy,50.96,3.54,105.52
Dairy,36.76,6.42,19.48
Customer Service,48.07,3.02,128.26
Customer Service,30.78,5.54,0.00
Dairy,32.62,4.86,13.28
Dairy,45.15,5.29,94.97
Customer Service,35.45,6.48,41.27
Dairy,26.27,6.48,0.00
Dairy,43.10,3.81,98.60
Dairy,47.29,5.84,73.39
Dairy,31.99,4.52,12.07
Dairy,51.58,4.28,100.26
Dairy,45.35,3.75,148.90
Customer Service,45.85,3.68,46.21
Dairy,42.12,1.92,80.26
Customer Service,45.71,4.85,156.42
Dairy,55.73,6.77,112.66
Meats,40.67,3.94,34.29
Dairy,41.16,4.86,49.99
Dairy,32.97,5.01,28.35
Dairy,61.29,5.82,144.41
Dairy,16.80,1.34,0.00
Customer Service,69.33,4.56,220.59
Customer Service,46.55,7.48,88.19
Customer Service,49.61,3.52,100.48
Dairy,38.61,3.76,30.58
Dairy,27.66,5.95,0.00
Dairy,30.50,3.47,11.88
Dairy,49.18,7.88,133.64
Dairy,43.94,1.99,50.84
Dairy,39.60,6.64,52.16
Customer Service,38.79,7.29,65.30
Dairy,24.05,6.84,0.52
Dairy,35.65,3.91,43.79
Dairy,50.04,2.67,61.25
Meats,50.57,3.92,77.75
Dairy,48.12,3.33,77.78
Dairy,38.49,5.26,83.92
Dairy,46.36,4.49,95.08
Customer Service,34.99,3.87,62.62
Dairy,38.14,5.92,0.00
Customer Service,19.87,6.06,0.00
Dairy,32.97,6.11,36.69
Customer Service,42.15,4.10,66.32
Customer Service,53.91,2.69,119.22
Meats,49.15,6.66,90.64
Customer Service,59.52,5.00,152.40
Dairy,39.56,4.96,31.97
Meats,51.77,5.23,89.29
Customer Service,42.54,3.94,73.31
Customer Service,48.64,4.03,114.31
Dairy,31.47,2.93,13.01
Customer Service,36.50,3.01,29.28
Dairy,44.50,2.83,31.55
Customer Service,17.67,4.50,0.00
Customer Service,26.85,5.44,0.00
Customer Service,43.96,4.09,31.75
Dairy,37.31,2.80,38.36
Dairy,48.69,5.49,56.59
Dairy,43.49,0.97,49.35
Customer Service,31.99,7.15,28.97
Dairy,43.61,6.38,48.69
Dairy,58.02,4.31,92.77
Customer Service,31.73,6.76,31.93
Dairy,59.60,4.02,180.33
Dairy,41.37,3.42,45.27
Executive,58.73,13.61,35.55
Executive,46.19,10.41,74.59
Executive,41.50,23.50,0.00
Executive,44.53,2.53,71.06
Executive,35.14,6.85,66.01
Executive,47.92,24.63,0.00
Executive,33.44,15.44,49.47
Executive,54.32,6.65,78.18
Dairy,35.38,3.03,60.20
Customer Service,38.72,4.78,18.14
Executive,35.45,12.26,86.75
Store Management,28.91,5.03,0.00
Meats,61.21,5.02,145.46
Store Management,27.22,4.12,2.29
Executive,38.37,3.40,70.03
Dairy,43.11,6.96,60.75
Executive,35.40,4.07,0.00
Recruitment,33.85,4.51,86.89
Dairy,40.77,2.67,33.14
Customer Service,33.70,5.03,36.12
Training,49.16,26.78,29.39
Store Management,40.91,6.62,64.26
Store Management,46.12,5.62,68.06
Labor Relations,57.34,39.34,0.00
Customer Service,48.96,6.73,106.60
Store Management,35.60,3.03,24.43
HR Technology,57.63,34.17,0.00
Meats,47.46,5.15,69.62
Employee Records,51.24,21.54,41.74
Meats,24.53,5.73,0.00
Dairy,42.36,8.09,36.60
Dairy,53.39,5.89,118.77
Dairy,45.51,2.14,109.62
Compensation,41.14,16.88,25.34
Legal,39.20,11.78,68.60
Store Management,34.97,5.28,0.00
Dairy,40.02,5.96,45.96
Legal,42.59,5.64,49.37
Meats,53.23,4.78,147.24
Legal,42.59,16.21,36.27
Produce,40.16,3.68,40.29
Meats,58.57,3.65,158.90
Accounts Receiveable,54.67,13.55,34.27
Customer Service,48.25,3.67,129.24
Meats,40.86,5.54,50.01
Bakery,33.46,5.68,0.00
Dairy,48.99,4.20,53.19
Store Management,45.12,7.61,87.84
Information Technology,57.77,17.90,55.33
Store Management,58.41,3.68,162.20
Dairy,45.00,4.27,51.22
Dairy,33.26,5.98,0.00
Accounts Payable,36.48,3.94,37.83
Customer Service,37.06,5.43,51.55
Audit,57.45,39.45,31.19
Accounting,49.60,2.22,51.21
Meats,37.90,1.51,17.33
Meats,28.57,4.08,6.79
Investment,39.24,1.00,0.00
Dairy,23.35,5.30,0.00
Dairy,38.85,5.03,30.45
Dairy,18.43,6.16,0.00
Recruitment,45.87,16.28,71.37
Recruitment,36.56,17.51,0.00
Recruitment,35.67,17.67,0.00
Store Management,40.88,5.61,76.80
Dairy,69.69,4.21,177.45
Recruitment,51.69,33.69,55.21
Processed Foods,47.22,5.04,37.91
Dairy,56.95,5.84,104.49
Produce,46.66,4.47,59.65
Store Management,29.73,2.80,10.51
Recruitment,53.31,16.23,94.20
Store Management,48.04,3.77,45.44
Recruitment,57.34,39.34,52.26
Store Management,56.20,2.47,101.59
Customer Service,34.32,4.52,31.90
Recruitment,47.89,29.89,59.99
Meats,49.41,6.06,7.18
Meats,43.87,5.42,36.70
Customer Service,40.20,3.01,38.52
Produce,46.86,3.72,55.76
Recruitment,54.14,26.72,129.70
Store Management,39.79,3.79,54.02
Training,54.02,7.28,133.60
Produce,40.72,4.00,16.53
Training,43.99,6.37,107.66
Training,65.00,6.93,107.98
Training,42.25,14.22,84.29
Dairy,39.91,4.02,83.11
Bakery,60.28,5.52,123.89
Information Technology,50.97,20.25,0.00
Customer Service,28.52,3.76,0.00
Meats,38.07,4.75,49.92
Information Technology,32.81,7.70,29.33
Information Technology,33.21,13.63,66.34
Information Technology,45.14,13.62,0.00
Dairy,30.20,4.83,0.00
Dairy,40.57,4.70,23.88
Store Management,37.48,7.05,47.93
Meats,44.29,4.52,73.42
Store Management,60.21,5.24,190.12
Meats,18.30,3.71,0.00
Store Management,40.27,6.16,59.81
Dairy,30.32,2.73,7.66
Customer Service,21.94,4.97,0.00
Dairy,34.37,4.55,3.06
Dairy,45.25,4.04,58.47
Dairy,21.24,5.41,0.00
Meats,35.47,5.14,39.19
Meats,44.79,5.89,47.44
Dairy,36.84,3.02,26.62
Dairy,50.06,6.14,85.25
Produce,43.70,4.18,62.15
Dairy,53.33,4.82,126.26
Bakery,38.97,4.42,1.82
Produce,49.80,4.52,72.03
Store Management,44.57,5.28,27.55
Bakery,39.36,6.05,33.40
Dairy,71.50,5.42,232.56
Dairy,54.49,4.60,134.73
Store Management,38.78,2.23,12.77
Dairy,44.65,4.19,55.56
Labor Relations,54.75,36.75,0.00
Produce,48.98,2.81,94.06
Labor Relations,41.16,4.76,79.16
Bakery,50.83,4.39,131.71
Produce,44.54,5.61,63.85
Bakery,51.08,5.46,97.29
Labor Relations,48.16,6.93,73.82
Labor Relations,41.58,14.22,73.22
Meats,37.61,4.93,65.96
Dairy,35.91,4.33,57.27
Customer Service,38.93,4.57,55.32
Customer Service,54.65,3.71,133.89
Dairy,37.61,3.30,47.07
Dairy,47.78,5.27,105.96
Meats,24.37,4.56,0.00
Dairy,62.30,5.15,192.40
Customer Service,44.34,4.17,90.50
Labor Relations,49.16,11.89,55.73
Dairy,39.75,4.18,70.58
Dairy,41.77,6.21,57.90
Labor Relations,54.02,31.90,107.14
Customer Service,45.63,5.97,59.78
HR Technology,48.10,18.36,74.77
Customer Service,26.09,1.75,0.00
Processed Foods,39.29,6.30,55.09
Bakery,64.78,5.66,146.04
Customer Service,35.01,5.90,0.74
Customer Service,44.24,4.50,83.51
HR Technology,41.79,11.89,0.00
HR Technology,56.42,17.69,72.86
Dairy,48.52,4.48,85.14
Dairy,63.95,3.43,132.77
Dairy,40.76,6.18,83.77
Meats,48.88,2.41,127.37
HR Technology,42.32,17.69,65.28
Store Management,31.11,4.25,0.00
Dairy,49.42,5.59,66.38
Dairy,43.81,7.45,55.52
Dairy,54.33,4.18,141.50
HR Technology,61.76,17.69,86.67
Store Management,63.01,4.18,206.85
Produce,61.22,2.25,116.13
Meats,25.80,3.40,5.36
HR Technology,47.64,7.80,33.25
HR Technology,37.66,17.69,75.16
Employee Records,41.16,10.44,55.32
HR Technology,33.20,15.20,0.00
Employee Records,48.16,14.82,59.98
Processed Foods,46.97,4.60,63.44
Dairy,47.37,3.01,105.94
Store Management,23.44,3.31,12.04
Customer Service,40.49,2.99,33.82
Dairy,29.19,3.16,7.04
Meats,31.07,3.76,0.00
Processed Foods,37.53,2.96,38.16
Dairy,47.84,6.84,74.07
Employee Records,41.58,17.69,52.10
Employee Records,49.16,17.69,67.46
Meats,47.05,4.38,101.93
Employee Records,54.02,17.69,150.63
Dairy,51.21,5.82,103.97
Store Management,35.33,6.83,38.66
Dairy,29.84,3.80,17.94
Meats,64.81,5.72,189.81
Dairy,52.14,4.62,93.82
Dairy,46.63,5.33,79.87
Dairy,37.04,7.15,92.19
Customer Service,49.53,5.25,102.76
Dairy,46.34,4.84,111.41
Meats,36.10,4.91,51.40
Dairy,37.57,3.48,12.27
Meats,34.06,4.41,0.00
Store Management,3.50,4.68,0.00
Dairy,39.11,5.45,2.10
Dairy,26.49,2.65,0.00
Compensation,35.69,17.69,0.00
Compensation,46.57,14.44,69.00
Dairy,50.52,4.20,162.59
Customer Service,55.36,6.90,76.45
Customer Service,50.72,4.21,66.86
Dairy,32.94,4.74,0.00
Customer Service,30.56,3.15,22.30
Compensation,39.07,14.06,36.25
Accounts Receiveable,36.48,11.94,0.00
Customer Service,52.53,4.97,124.42
Customer Service,34.54,2.78,40.55
Dairy,58.55,2.92,122.13
Meats,54.19,3.63,111.40
Accounts Receiveable,37.59,12.87,0.00
Customer Service,36.28,4.00,62.10
Dairy,21.70,5.81,0.00
Dairy,43.57,5.39,67.08
Accounts Receiveable,50.49,1.00,95.25
Produce,53.94,2.71,56.38
Accounts Receiveable,50.36,11.29,43.88
Processed Foods,19.18,4.54,0.00
Dairy,54.36,4.75,109.20
Accounts Payable,37.59,3.57,0.00
Dairy,48.93,3.01,143.87
Dairy,56.79,3.90,76.91
Meats,41.10,7.22,30.92
Bakery,51.09,3.51,149.34
Accounts Payable,50.49,6.04,74.03
Meats,34.37,2.30,19.18
Bakery,49.95,3.94,119.03
Processed Foods,64.32,3.72,187.70
Customer Service,71.20,4.72,224.13
Meats,33.04,2.41,15.77
Meats,32.29,5.88,0.00
